time,ton,thrust,mfr,vl,anomaly_code
2021-08-24 16:00:00.560,0,0.0055350172149854,0.0,0.0,
2021-08-24 16:00:00.570,0,-0.0010123943189905,0.0,0.0,
2021-08-24 16:00:00.580,0,0.0018833967971746,0.0,0.0,
2021-08-24 16:00:00.590,0,0.0015657641150519,0.0,0.0,
2021-08-24 16:00:00.600,0,0.0026217051203729,0.0,0.0,
2021-08-24 16:00:00.610,0,0.0012159012588809,0.0,0.0,
2021-08-24 16:00:00.620,0,0.0051556001906850005,0.0,0.0,
2021-08-24 16:00:00.630,0,0.0003143211266888,0.0,0.0,
2021-08-24 16:00:00.640,0,-0.0013962779931991,0.0,0.0,
2021-08-24 16:00:00.650,0,-0.0028396087980305,0.0,0.0,
2021-08-24 16:00:00.660,0,0.0006204820029624,0.0,0.0,
2021-08-24 16:00:00.670,0,-0.0033701382419736,0.0,0.0,
2021-08-24 16:00:00.680,0,0.0025336949879740003,0.0,0.0,
2021-08-24 16:00:00.690,0,-0.0024218986602709,0.0,0.0,
2021-08-24 16:00:00.700,0,0.0019202458557914,0.0,0.0,
2021-08-24 16:00:00.710,0,0.0082366684773929,0.0,0.0,
2021-08-24 16:00:00.720,0,0.00051442447067,0.0,0.0,
2021-08-24 16:00:00.730,0,0.0006059971043025,0.0,0.0,
2021-08-24 16:00:00.740,0,0.0016730429654022,0.0,0.0,
2021-08-24 16:00:00.750,0,0.0019989477235557,0.0,0.0,
2021-08-24 16:00:00.760,0,0.0047071524305496,0.0,0.0,
2021-08-24 16:00:00.770,0,-0.0010730298240034,0.0,0.0,
2021-08-24 16:00:00.780,0,-0.0059093673362278,0.0,0.0,
2021-08-24 16:00:00.790,0,-0.0052656012883312,0.0,0.0,
2021-08-24 16:00:00.800,0,0.0028064591371275,0.0,0.0,
2021-08-24 16:00:00.810,0,-0.0072130749930491,0.0,0.0,
2021-08-24 16:00:00.820,0,0.0008147428724958,0.0,0.0,
2021-08-24 16:00:00.830,0,-7.83311072874586e-05,0.0,0.0,
2021-08-24 16:00:00.840,0,-5.273836447653549e-05,0.0,0.0,
2021-08-24 16:00:00.850,0,0.0023880055467953,0.0,0.0,
2021-08-24 16:00:00.860,0,-0.0002681417308755,0.0,0.0,
2021-08-24 16:00:00.870,0,-0.0044899062464919,0.0,0.0,
2021-08-24 16:00:00.880,0,0.0028118349645834,0.0,0.0,
2021-08-24 16:00:00.890,0,0.0018516218622719,0.0,0.0,
2021-08-24 16:00:00.900,0,-0.0030892967470632,0.0,0.0,
2021-08-24 16:00:00.910,0,0.0009287924665698,0.0,0.0,
2021-08-24 16:00:00.920,0,-0.0060348588402606,0.0,0.0,
2021-08-24 16:00:00.930,0,-0.0016706932437009,0.0,0.0,
2021-08-24 16:00:00.940,0,0.0047233471735068,0.0,0.0,
2021-08-24 16:00:00.950,0,-0.0011610918949405,0.0,0.0,
2021-08-24 16:00:00.960,0,-0.0004943171605951,0.0,0.0,
2021-08-24 16:00:00.970,0,0.0034830245806096,0.0,0.0,
2021-08-24 16:00:00.980,0,0.0005655469555497,0.0,0.0,
2021-08-24 16:00:00.990,0,-0.0015560812243899,0.0,0.0,
2021-08-24 16:00:01.000,1,-0.0007914093611066,0.0,0.0,
2021-08-24 16:00:01.010,1,-0.007962070673462,0.0,0.0,
2021-08-24 16:00:01.020,1,-0.000234149341657,0.0,0.0,
2021-08-24 16:00:01.030,1,0.0047273879864659,0.0,0.0,
2021-08-24 16:00:01.040,1,-0.0051851648999026,0.0,0.0,
2021-08-24 16:00:01.050,1,-0.0003855387919648,0.0,0.0,
2021-08-24 16:00:01.060,1,0.0009949711031092,0.0,0.0,
2021-08-24 16:00:01.070,1,0.0028657510980926,0.0,0.0,
2021-08-24 16:00:01.080,1,-0.0096191790578405,0.0,0.0,
2021-08-24 16:00:01.090,1,0.0031227035664517,5.374124945661116,0.0,
2021-08-24 16:00:01.100,1,0.0235129679584448,20.647606487567966,0.0,
2021-08-24 16:00:01.110,1,0.0305582486777656,44.614282106265705,0.0,
2021-08-24 16:00:01.120,1,0.0589464650800493,75.50320062405497,0.0,
2021-08-24 16:00:01.130,1,0.0805389065844238,113.67491216119663,0.0,
2021-08-24 16:00:01.140,1,0.1426858327187851,156.34857328391587,0.0,
2021-08-24 16:00:01.150,1,0.1386073372734933,204.96886664377655,0.0,
2021-08-24 16:00:01.160,1,0.2128216277839194,254.43144773359455,0.0,
2021-08-24 16:00:01.170,1,0.3115262621549572,306.02500107631266,0.0,
2021-08-24 16:00:01.180,1,0.2905651405528899,361.7275534036489,0.0,
2021-08-24 16:00:01.190,1,0.409888682134344,420.96951041782194,0.0,
2021-08-24 16:00:01.200,1,0.3545738410918452,475.91339893901113,0.0,
2021-08-24 16:00:01.210,1,0.4466486046521224,537.7755334708953,0.0,
2021-08-24 16:00:01.220,1,0.4564204484749657,584.9746582593127,0.0,
2021-08-24 16:00:01.230,1,0.5218438106493378,644.8041781425352,0.0,
2021-08-24 16:00:01.240,1,0.5227335254562794,699.9566021406615,0.0,
2021-08-24 16:00:01.250,1,0.7541007761154983,747.9293204840852,0.0,
2021-08-24 16:00:01.260,1,0.6226267983613051,795.01716702418,0.0,
2021-08-24 16:00:01.270,1,0.756261896565381,844.4202976866525,0.0,
2021-08-24 16:00:01.280,1,0.7094668500146264,888.2586148202125,0.0,
2021-08-24 16:00:01.290,1,0.8673160882336021,933.2540992700427,0.0,
2021-08-24 16:00:01.300,1,0.8919848870143764,973.8552900791403,0.0,
2021-08-24 16:00:01.310,1,0.9190342624947702,1010.6798020342394,0.0,
2021-08-24 16:00:01.320,1,0.8117597126194893,1043.6845386022019,0.0,
2021-08-24 16:00:01.330,1,1.0558068784425516,1087.7936591355976,0.0,
2021-08-24 16:00:01.340,1,1.1614346162119045,1099.4836365579977,0.0,
2021-08-24 16:00:01.350,1,0.8127091326767623,1134.5322310601593,0.0,
2021-08-24 16:00:01.360,1,0.9150070169682514,1144.5653086828606,0.0,
2021-08-24 16:00:01.370,1,1.0637182115268122,1168.2171472169334,0.0,
2021-08-24 16:00:01.380,1,1.0967007442953716,1191.5355092069308,0.0,
2021-08-24 16:00:01.390,1,0.9822147211872372,1196.5239267190614,0.0,
2021-08-24 16:00:01.400,1,1.3181820877356671,1219.8187881470474,0.0,
2021-08-24 16:00:01.410,1,0.9439428072820496,1224.2093483502724,0.0,
2021-08-24 16:00:01.420,1,1.2624420726231078,1231.3540559413761,0.0,
2021-08-24 16:00:01.430,1,1.0508302789552622,1239.5246221698008,0.0,
2021-08-24 16:00:01.440,1,1.1007244251908614,1244.1869286295016,0.0,
2021-08-24 16:00:01.450,1,1.1487545794739027,1253.137092688576,0.0,
2021-08-24 16:00:01.460,1,0.9512256400275992,1251.3154373695254,0.0,
2021-08-24 16:00:01.470,1,1.0194714246446743,1261.942124066719,0.0,
2021-08-24 16:00:01.480,1,1.1030266188456237,1259.4043475768476,0.0,
2021-08-24 16:00:01.490,1,1.2200963816563153,1265.1253453720742,0.0,
2021-08-24 16:00:01.500,1,1.1417556441950778,1253.8856563884185,0.0,
2021-08-24 16:00:01.510,1,0.9868663801566042,1256.0104610241372,0.0,
2021-08-24 16:00:01.520,1,1.2553411287747258,1246.1316427769732,0.0,
2021-08-24 16:00:01.530,1,1.3531897712383658,1250.506962996251,0.0,
2021-08-24 16:00:01.540,1,1.1656268728689037,1231.540099567061,0.0,
2021-08-24 16:00:01.550,1,1.157813040321397,1235.3071479188056,0.0,
2021-08-24 16:00:01.560,0,1.3794575762137395,1226.1379341177435,0.0,
2021-08-24 16:00:01.570,0,1.0175334357249315,1219.2701789449734,0.0,
2021-08-24 16:00:01.580,0,1.1844341910118277,1218.1983038383698,0.0,
2021-08-24 16:00:01.590,0,1.3224193915283264,1207.4061025498065,0.0,
2021-08-24 16:00:01.600,0,0.8943778545940887,1195.18342262161,0.0,
2021-08-24 16:00:01.610,0,0.887170452401038,1184.0420315216957,0.0,
2021-08-24 16:00:01.620,0,1.0386075507503394,1190.324387201137,0.0,
2021-08-24 16:00:01.630,0,0.9193930990159436,1182.9389324175281,0.0,
2021-08-24 16:00:01.640,0,0.9740086471681848,1176.0516913370172,0.0,
2021-08-24 16:00:01.650,0,1.01862374391938,1175.2253336988174,0.0,
2021-08-24 16:00:01.660,0,1.2169256406272135,1145.3039729159814,0.0,
2021-08-24 16:00:01.670,0,1.0287722986108965,1126.2990326694999,0.0,
2021-08-24 16:00:01.680,0,1.0416398902958308,1087.6591975841593,0.0,
2021-08-24 16:00:01.690,0,1.0540599346592088,1041.92552018777,0.0,
2021-08-24 16:00:01.700,0,0.7689587832004949,989.2054077739284,0.0,
2021-08-24 16:00:01.710,0,0.7801278744499199,946.3165907180646,0.0,
2021-08-24 16:00:01.720,0,0.6319486125192383,898.7420810042547,0.0,
2021-08-24 16:00:01.730,0,0.820271630803279,828.5204043455258,0.0,
2021-08-24 16:00:01.740,0,0.5413004970722881,769.1841972566292,0.0,
2021-08-24 16:00:01.750,0,0.5207130896762644,720.0132031048227,0.0,
2021-08-24 16:00:01.760,0,0.597102194587873,668.564859559187,0.0,
2021-08-24 16:00:01.770,0,0.5701037220854767,601.9133951528106,0.0,
2021-08-24 16:00:01.780,0,0.3722750794008587,544.5599604360958,0.0,
2021-08-24 16:00:01.790,0,0.426404992834178,488.7702148871724,0.0,
2021-08-24 16:00:01.800,0,0.2789076885829251,434.3984700120035,0.0,
2021-08-24 16:00:01.810,0,0.3337620773854679,380.8453259571646,0.0,
2021-08-24 16:00:01.820,0,0.2640969779747241,329.82638716086973,0.0,
2021-08-24 16:00:01.830,0,0.2014008501306975,285.4160481413489,0.0,
2021-08-24 16:00:01.840,0,0.1741545124349899,240.71038452854626,0.0,
2021-08-24 16:00:01.850,0,0.1612127649090484,200.3482255690976,0.0,
2021-08-24 16:00:01.860,0,0.1448832833163758,160.95504179157138,0.0,
2021-08-24 16:00:01.870,0,0.1081946257073217,124.06327185951649,0.0,
2021-08-24 16:00:01.880,0,0.066804496859934,90.59636545340344,0.0,
2021-08-24 16:00:01.890,0,0.0495551524733119,60.71169618700328,0.0,
2021-08-24 16:00:01.900,0,0.0283965719207154,32.86139514564021,0.0,
2021-08-24 16:00:01.910,0,0.0093672021583416,8.284470724904159,1.0,
2021-08-24 16:00:01.920,0,-0.0123321487288457,0.0,1.0,
2021-08-24 16:00:01.930,0,-0.0309834014821656,0.0,1.0,
2021-08-24 16:00:01.940,0,-0.0450837678215441,0.0,1.0,
2021-08-24 16:00:01.950,0,-0.0479189808366697,0.0,1.0,
2021-08-24 16:00:01.960,0,-0.0559248410299363,0.0,1.0,
2021-08-24 16:00:01.970,0,-0.0667986404222403,0.0,1.0,
2021-08-24 16:00:01.980,0,-0.0846652445777599,0.0,1.0,
2021-08-24 16:00:01.990,0,-0.0782189873889566,0.0,1.0,
2021-08-24 16:00:02.000,1,-0.08377268048789799,0.0,1.0,
2021-08-24 16:00:02.010,1,-0.0639238646930561,0.0,1.0,
2021-08-24 16:00:02.020,1,-0.0837008992183463,0.0,1.0,
2021-08-24 16:00:02.030,1,-0.0981432279291448,0.0,1.0,
2021-08-24 16:00:02.040,1,-0.0737293090461668,0.0,1.0,
2021-08-24 16:00:02.050,1,-0.1049338731115459,0.0,1.0,
2021-08-24 16:00:02.060,1,-0.0810222643891749,0.0,1.0,
2021-08-24 16:00:02.070,1,-0.078381553941415,0.0,1.0,
2021-08-24 16:00:02.080,1,-0.0805822372997522,0.0,1.0,
2021-08-24 16:00:02.090,1,-0.0715834478692111,0.0,1.0,
2021-08-24 16:00:02.100,1,-0.0598167565670628,0.0,1.0,
2021-08-24 16:00:02.110,1,-0.0406596211056158,0.0,1.0,
2021-08-24 16:00:02.120,1,-0.0180650305341691,0.0,1.0,
2021-08-24 16:00:02.130,1,0.0089844086793622,19.07376286901444,1.0,
2021-08-24 16:00:02.140,1,0.0419996895522404,59.82063685143012,1.0,
2021-08-24 16:00:02.150,1,0.0835154943101797,104.24794233424039,0.0,
2021-08-24 16:00:02.160,1,0.1284129779399759,154.2888106567261,0.0,
2021-08-24 16:00:02.170,1,0.1949546424202882,205.2275471237816,0.0,
2021-08-24 16:00:02.180,1,0.2293519482032001,261.2821992832533,0.0,
2021-08-24 16:00:02.190,1,0.2295761775740165,322.8950968784557,0.0,
2021-08-24 16:00:02.200,1,0.2651291565680437,380.73951523012033,0.0,
2021-08-24 16:00:02.210,1,0.3503365732472264,432.1510545523394,0.0,
2021-08-24 16:00:02.220,1,0.4594762549169501,492.4008345681038,0.0,
2021-08-24 16:00:02.230,1,0.3787024927674228,551.1687242649717,0.0,
2021-08-24 16:00:02.240,1,0.5627610712440109,612.1977498606512,0.0,
2021-08-24 16:00:02.250,1,0.5098087001928718,659.7586486441727,0.0,
2021-08-24 16:00:02.260,1,0.5152727363530694,715.2885611481528,0.0,
2021-08-24 16:00:02.270,1,0.679858431545712,774.6651892095258,0.0,
2021-08-24 16:00:02.280,1,0.7158321843019306,821.9622273365312,0.0,
2021-08-24 16:00:02.290,1,0.7521950336052131,883.0587210830757,0.0,
2021-08-24 16:00:02.300,1,0.6760603703589559,909.2693293641333,0.0,
2021-08-24 16:00:02.310,1,0.7554866387660173,952.1249893901556,0.0,
2021-08-24 16:00:02.320,1,0.9426487493084548,997.6096733589543,0.0,
2021-08-24 16:00:02.330,1,0.9165483660682804,1024.3011562087331,0.0,
2021-08-24 16:00:02.340,1,0.9324430925251168,1060.7434029256453,0.0,
2021-08-24 16:00:02.350,1,1.0376461224994364,1090.5923952733074,0.0,
2021-08-24 16:00:02.360,1,0.9251901959661848,1112.220374264982,0.0,
2021-08-24 16:00:02.370,1,0.7979139431905113,1139.5406168524605,0.0,
2021-08-24 16:00:02.380,1,0.7957163420333345,1157.377958426287,0.0,
2021-08-24 16:00:02.390,1,0.7684089130763821,1181.9768420760354,0.0,
2021-08-24 16:00:02.400,1,0.8861280765412073,1198.9908457423287,0.0,
2021-08-24 16:00:02.410,1,0.9736002941274938,1198.9038132182266,0.0,
2021-08-24 16:00:02.420,1,0.986209968974984,1217.5869493605624,0.0,
2021-08-24 16:00:02.430,1,0.7837014549667696,1231.6914667562935,0.0,
2021-08-24 16:00:02.440,1,1.0896108955137622,1242.5123085286998,0.0,
2021-08-24 16:00:02.450,1,0.7947844728850515,1248.5912099211591,0.0,
2021-08-24 16:00:02.460,1,0.8218236136685008,1242.0796565340927,0.0,
2021-08-24 16:00:02.470,1,0.7821642179424169,1250.2406165480784,0.0,
2021-08-24 16:00:02.480,1,0.9167213714551488,1251.4091495441098,0.0,
2021-08-24 16:00:02.490,1,0.7475938225407891,1241.6202278529124,0.0,
2021-08-24 16:00:02.500,1,0.8965358991123731,1243.583006612969,0.0,
2021-08-24 16:00:02.510,1,1.0429338168056133,1238.5505869449978,0.0,
2021-08-24 16:00:02.520,1,0.7420978519171759,1239.2596212014337,0.0,
2021-08-24 16:00:02.530,1,0.7777738725272401,1231.2806417193178,0.0,
2021-08-24 16:00:02.540,1,0.8218987620187448,1233.8134862987629,0.0,
2021-08-24 16:00:02.550,1,0.7485106789362715,1223.7812931820106,0.0,
2021-08-24 16:00:02.560,1,0.9938825836810168,1214.9688678744976,0.0,
2021-08-24 16:00:02.570,1,0.7894210607338937,1221.1353251950059,0.0,
2021-08-24 16:00:02.580,1,0.9306347044096032,1212.0950385524516,0.0,
2021-08-24 16:00:02.590,1,0.7109958536612573,1208.8999781727325,0.0,
2021-08-24 16:00:02.600,1,0.6957040844729647,1209.6754218264698,0.0,
2021-08-24 16:00:02.610,1,0.7658279668467758,1206.3184937072328,0.0,
2021-08-24 16:00:02.620,1,0.7569300906614385,1189.2062132531316,0.0,
2021-08-24 16:00:02.630,1,0.7330256869894443,1184.4749163159786,0.0,
2021-08-24 16:00:02.640,1,0.9097655502280688,1171.6871418600524,0.0,
2021-08-24 16:00:02.650,1,0.820344869485739,1183.4897591609829,0.0,
2021-08-24 16:00:02.660,1,0.7391909917624973,1164.0592418503486,0.0,
2021-08-24 16:00:02.670,1,0.8626730449734126,1157.6032906655398,0.0,
2021-08-24 16:00:02.680,1,0.98180438301908,1159.266296344608,0.0,
2021-08-24 16:00:02.690,1,0.7357407534396501,1142.8982703613312,0.0,
2021-08-24 16:00:02.700,1,0.8938551661040424,1145.7699890011565,0.0,
2021-08-24 16:00:02.710,1,1.021070633690046,1138.540614940812,0.0,
2021-08-24 16:00:02.720,1,1.0254399754843122,1141.2433262245615,0.0,
2021-08-24 16:00:02.730,1,1.050823858053628,1149.5475052140393,0.0,
2021-08-24 16:00:02.740,1,0.7736413536226453,1134.2289526590234,0.0,
2021-08-24 16:00:02.750,1,0.9715562075558482,1128.3993217451061,0.0,
2021-08-24 16:00:02.760,1,1.0135245108007702,1132.232768469794,0.0,
2021-08-24 16:00:02.770,1,1.0002500066903663,1120.2748141648954,0.0,
2021-08-24 16:00:02.780,1,0.7901385708434642,1126.8677498053567,0.0,
2021-08-24 16:00:02.790,1,1.0454560438837974,1129.6404139186395,0.0,
2021-08-24 16:00:02.800,1,0.8682078032834332,1121.538835278021,0.0,
2021-08-24 16:00:02.810,1,0.989153598721374,1122.113585101228,0.0,
2021-08-24 16:00:02.820,1,1.1203408623003213,1126.5797044874525,0.0,
2021-08-24 16:00:02.830,1,1.0649029628509503,1123.775731637117,0.0,
2021-08-24 16:00:02.840,1,0.9598187472148614,1115.6694583529488,0.0,
2021-08-24 16:00:02.850,1,0.9139377226531246,1118.1862975010074,0.0,
2021-08-24 16:00:02.860,1,1.147139852326826,1116.2768620644924,0.0,
2021-08-24 16:00:02.870,1,0.8343565751927721,1114.0715144320388,0.0,
2021-08-24 16:00:02.880,1,0.9263090272805208,1123.0445462468058,0.0,
2021-08-24 16:00:02.890,1,1.0818666434877338,1114.818485547255,0.0,
2021-08-24 16:00:02.900,1,0.971159950922076,1126.689917506564,0.0,
2021-08-24 16:00:02.910,0,1.1661100638750448,1122.0854898867951,0.0,
2021-08-24 16:00:02.920,0,1.1271140063889178,1122.1870373528675,0.0,
2021-08-24 16:00:02.930,0,1.166352580403191,1127.1554303774055,0.0,
2021-08-24 16:00:02.940,0,0.8229456055351385,1123.2701933922842,0.0,
2021-08-24 16:00:02.950,0,1.0822573805648088,1133.0218129914913,0.0,
2021-08-24 16:00:02.960,0,1.002345388161665,1135.3433913412102,0.0,
2021-08-24 16:00:02.970,0,0.8818166648939209,1127.688145940356,0.0,
2021-08-24 16:00:02.980,0,0.8239441942498548,1127.9448218691189,0.0,
2021-08-24 16:00:02.990,0,1.1603664169888788,1131.5333057930818,0.0,
2021-08-24 16:00:03.000,1,0.8262690212694618,1127.1314228470815,0.0,
2021-08-24 16:00:03.010,1,1.049629578531062,1114.0553347346772,0.0,
2021-08-24 16:00:03.020,1,1.1173691053080304,1093.8494747218083,0.0,
2021-08-24 16:00:03.030,1,0.9325815378857958,1061.361995064459,0.0,
2021-08-24 16:00:03.040,1,0.8804749216169395,1017.9182971842939,0.0,
2021-08-24 16:00:03.050,1,0.8331794101846294,972.9314331923804,0.0,
2021-08-24 16:00:03.060,1,0.7028538745425172,929.9464134488513,0.0,
2021-08-24 16:00:03.070,1,0.8068808952070793,887.7282991034053,0.0,
2021-08-24 16:00:03.080,1,0.5521863844909722,824.3826126527647,0.0,
2021-08-24 16:00:03.090,1,0.6511996449087916,779.7971280311748,0.0,
2021-08-24 16:00:03.100,1,0.5246724443607628,748.2327119124577,0.0,
2021-08-24 16:00:03.110,1,0.5750555445353969,705.1196588748395,0.0,
2021-08-24 16:00:03.120,1,0.4948279468663381,689.9117348837352,0.0,
2021-08-24 16:00:03.130,1,0.4753242113550781,670.5619676589994,0.0,
2021-08-24 16:00:03.140,1,0.5912619412956199,661.5685997203873,0.0,
2021-08-24 16:00:03.150,1,0.4252219128922074,663.0370153622222,0.0,
2021-08-24 16:00:03.160,1,0.5182489599176131,657.5588087454669,0.0,
2021-08-24 16:00:03.170,1,0.5500663242217149,663.313291603857,0.0,
2021-08-24 16:00:03.180,1,0.4278427728660538,671.4659612757692,0.0,
2021-08-24 16:00:03.190,1,0.502289533987323,684.0293720834799,0.0,
2021-08-24 16:00:03.200,1,0.6294502875682901,700.2152214796347,0.0,
2021-08-24 16:00:03.210,1,0.4920276491802453,720.5887174507567,0.0,
2021-08-24 16:00:03.220,1,0.4747826486948761,739.7733654495572,0.0,
2021-08-24 16:00:03.230,1,0.6730794425048195,762.6214619911093,0.0,
2021-08-24 16:00:03.240,1,0.615296972650954,790.1207130029634,0.0,
2021-08-24 16:00:03.250,1,0.5964618154324892,810.3841075431607,0.0,
2021-08-24 16:00:03.260,1,0.6893608745468982,835.1238490720198,0.0,
2021-08-24 16:00:03.270,1,0.7734137185208811,856.8812187161026,0.0,
2021-08-24 16:00:03.280,1,0.5892842595083719,881.6431834903335,0.0,
2021-08-24 16:00:03.290,1,0.8312245438263012,906.4018856387872,0.0,
2021-08-24 16:00:03.300,1,0.8627792149652208,940.472256504712,0.0,
2021-08-24 16:00:03.310,1,0.7921260972239809,950.2899497739293,0.0,
2021-08-24 16:00:03.320,1,0.8637318412534828,975.7458234369327,0.0,
2021-08-24 16:00:03.330,1,0.7830129940896482,993.139206625299,0.0,
2021-08-24 16:00:03.340,1,0.9785522373944076,1009.6121788100404,0.0,
2021-08-24 16:00:03.350,1,0.7389947815441725,1042.228003519586,0.0,
2021-08-24 16:00:03.360,1,0.8498535939931974,1054.5427669642606,0.0,
2021-08-24 16:00:03.370,1,0.7977278146913992,1063.5252934346686,0.0,
2021-08-24 16:00:03.380,1,0.9352969581697472,1090.6902484930813,0.0,
2021-08-24 16:00:03.390,1,0.8457604862603426,1101.033655327763,0.0,
2021-08-24 16:00:03.400,1,0.846022652063655,1116.5267709024513,0.0,
2021-08-24 16:00:03.410,1,0.8302519968629585,1120.0033453989493,0.0,
2021-08-24 16:00:03.420,1,0.8314942161522175,1120.0681545768339,0.0,
2021-08-24 16:00:03.430,1,0.8437071712251668,1143.5291813192575,0.0,
2021-08-24 16:00:03.440,1,1.2401872213674214,1147.0815204575074,0.0,
2021-08-24 16:00:03.450,1,1.0424653642668051,1159.1487387783486,0.0,
2021-08-24 16:00:03.460,1,1.1998128425167829,1168.6501467439537,0.0,
2021-08-24 16:00:03.470,1,1.293687513371893,1173.5750583411352,0.0,
2021-08-24 16:00:03.480,1,1.0583309836256931,1191.085527491077,0.0,
2021-08-24 16:00:03.490,1,1.1563099842974822,1172.669655899872,0.0,
2021-08-24 16:00:03.500,1,1.1785252264579886,1163.3492206046662,0.0,
2021-08-24 16:00:03.510,1,1.1542189106490472,1179.5775090264535,0.0,
2021-08-24 16:00:03.520,1,0.9036429160723728,1176.237295723255,0.0,
2021-08-24 16:00:03.530,1,1.345023710693293,1184.78338376999,0.0,
2021-08-24 16:00:03.540,1,1.2170684394924407,1171.658147220082,0.0,
2021-08-24 16:00:03.550,1,0.9726165070688568,1176.0820176182106,0.0,
2021-08-24 16:00:03.560,1,1.071310151555025,1170.5298387838075,0.0,
2021-08-24 16:00:03.570,1,1.087549823158471,1166.7828518594654,0.0,
2021-08-24 16:00:03.580,1,1.1460922618264249,1180.2260997454691,0.0,
2021-08-24 16:00:03.590,1,0.9482397264016,1168.3188461254829,0.0,
2021-08-24 16:00:03.600,1,1.1666415004918482,1171.2829269435747,0.0,
2021-08-24 16:00:03.610,1,1.1341419886730106,1169.4788174285575,0.0,
2021-08-24 16:00:03.620,1,1.0117818792920898,1161.9480087793827,0.0,
2021-08-24 16:00:03.630,1,1.0720741974531611,1161.0594426280936,0.0,
2021-08-24 16:00:03.640,1,1.0827156493500565,1156.2190067073025,0.0,
2021-08-24 16:00:03.650,1,1.125784116160247,1148.1302179365082,0.0,
2021-08-24 16:00:03.660,1,1.2206027128107266,1144.501600002656,0.0,
