time,ton,thrust,mfr,vl,anomaly_code
2021-08-22 20:00:00.720,0,-0.0025430069105994,0.0,0.0,
2021-08-22 20:00:00.730,0,0.0065856394929339,0.0,0.0,
2021-08-22 20:00:00.740,0,-0.0007808162305238,0.0,0.0,
2021-08-22 20:00:00.750,0,-0.0018134462619393,0.0,0.0,
2021-08-22 20:00:00.760,0,-0.000330223667839,0.0,0.0,
2021-08-22 20:00:00.770,0,0.0054382469277328,0.0,0.0,
2021-08-22 20:00:00.780,0,-4.6450123673806565e-05,0.0,0.0,
2021-08-22 20:00:00.790,0,0.00217327946619,0.0,0.0,
2021-08-22 20:00:00.800,0,-0.0018718568628261,0.0,0.0,
2021-08-22 20:00:00.810,0,-0.0054271187303875,0.0,0.0,
2021-08-22 20:00:00.820,0,0.0053126026106114,0.0,0.0,
2021-08-22 20:00:00.830,0,-0.0007828682570668,0.0,0.0,
2021-08-22 20:00:00.840,0,0.0028692509137789,0.0,0.0,
2021-08-22 20:00:00.850,0,0.0001432126029781,0.0,0.0,
2021-08-22 20:00:00.860,0,-0.0001867868968982,0.0,0.0,
2021-08-22 20:00:00.870,0,0.0007908858560776,0.0,0.0,
2021-08-22 20:00:00.880,0,0.0010497084753095,0.0,0.0,
2021-08-22 20:00:00.890,0,0.0005764489626968,0.0,0.0,
2021-08-22 20:00:00.900,0,-0.0022790437988186,0.0,0.0,
2021-08-22 20:00:00.910,0,-0.0006655976327233,0.0,0.0,
2021-08-22 20:00:00.920,0,-0.0005401826971259,0.0,0.0,
2021-08-22 20:00:00.930,0,-0.000379718224675,0.0,0.0,
2021-08-22 20:00:00.940,0,-0.0008409485423281,0.0,0.0,
2021-08-22 20:00:00.950,0,0.002967523671038,0.0,0.0,
2021-08-22 20:00:00.960,0,-0.0014102915894501,0.0,0.0,
2021-08-22 20:00:00.970,0,-0.0009117923750936,0.0,0.0,
2021-08-22 20:00:00.980,0,-0.008569860842973,0.0,0.0,
2021-08-22 20:00:00.990,0,0.0047920063313376,0.0,0.0,
2021-08-22 20:00:01.000,1,-0.0003650852994248,0.0,0.0,
2021-08-22 20:00:01.010,1,-0.0010732889160607,0.0,0.0,
2021-08-22 20:00:01.020,1,-0.0088895632244516,0.0,0.0,
2021-08-22 20:00:01.030,1,0.0063790401763178,0.0,0.0,
2021-08-22 20:00:01.040,1,0.0030920913075143,0.0,0.0,
2021-08-22 20:00:01.050,0,-0.0044239327024396,0.0,0.0,
2021-08-22 20:00:01.060,0,0.0044800445367346,0.0,0.0,
2021-08-22 20:00:01.070,0,0.0011129864742413,0.0,0.0,
2021-08-22 20:00:01.080,0,-0.0030930608952021,0.0,0.0,
2021-08-22 20:00:01.090,0,0.0023624708942959,6.659545120717938,0.0,
2021-08-22 20:00:01.100,0,0.0184954697380923,25.451858725402268,0.0,
2021-08-22 20:00:01.110,0,0.0358799899980956,54.91073586878499,0.0,
2021-08-22 20:00:01.120,0,0.0782309918093776,93.49249462961008,0.0,
2021-08-22 20:00:01.130,0,0.1371490308338641,139.71915439337658,0.0,
2021-08-22 20:00:01.140,0,0.1459914676900322,187.1314310753051,0.0,
2021-08-22 20:00:01.150,0,0.1674031170320155,223.60934039610058,0.0,
2021-08-22 20:00:01.160,0,0.2108602997640678,257.092693937634,0.0,
2021-08-22 20:00:01.170,0,0.2197616437702011,285.92506175054626,0.0,
2021-08-22 20:00:01.180,0,0.2366871905323349,305.17209504198485,0.0,
2021-08-22 20:00:01.190,0,0.3104688246283294,320.0467985295258,0.0,
2021-08-22 20:00:01.200,0,0.2320622449560595,334.564997782197,0.0,
2021-08-22 20:00:01.210,0,0.2401973023303274,336.1311619906644,0.0,
2021-08-22 20:00:01.220,0,0.3129092629886766,339.94668571002967,0.0,
2021-08-22 20:00:01.230,0,0.2949505929432868,339.822730493016,0.0,
2021-08-22 20:00:01.240,0,0.2511994658019211,333.4398681298825,0.0,
2021-08-22 20:00:01.250,0,0.2312263667983686,328.55258435516214,0.0,
2021-08-22 20:00:01.260,0,0.280892297578714,318.36860441820073,0.0,
2021-08-22 20:00:01.270,0,0.2721686316558266,308.42084163305327,0.0,
2021-08-22 20:00:01.280,0,0.2621770604232758,295.9989268991618,0.0,
2021-08-22 20:00:01.290,0,0.2742243547085025,281.9892997059265,0.0,
2021-08-22 20:00:01.300,0,0.1878904544205483,266.89393131238023,0.0,
2021-08-22 20:00:01.310,0,0.17133867889748305,250.07418811658212,0.0,
2021-08-22 20:00:01.320,0,0.1591759768601113,234.46281288519924,0.0,
2021-08-22 20:00:01.330,0,0.2127461253010608,216.5680141746964,0.0,
2021-08-22 20:00:01.340,0,0.1521317813556587,198.8252520160438,0.0,
2021-08-22 20:00:01.350,0,0.1334290586189063,182.126817158858,0.0,
2021-08-22 20:00:01.360,0,0.1647281853800649,167.0261243858398,0.0,
2021-08-22 20:00:01.370,0,0.1261915908404721,150.54301208258894,0.0,
2021-08-22 20:00:01.380,0,0.1102885012657178,133.92437831856842,0.0,
2021-08-22 20:00:01.390,0,0.0962860896479127,118.20603050987008,0.0,
2021-08-22 20:00:01.400,0,0.0919916474869194,105.17261853795885,0.0,
2021-08-22 20:00:01.410,0,0.0896898464393647,90.204517006263,0.0,
2021-08-22 20:00:01.420,0,0.06439660448067801,76.90795057676506,0.0,
2021-08-22 20:00:01.430,0,0.0496263778897608,64.6376616943665,0.0,
2021-08-22 20:00:01.440,0,0.0379140907905945,53.24118744107646,0.0,
2021-08-22 20:00:01.450,0,0.0361916965117677,42.09189609910216,1.0,
2021-08-22 20:00:01.460,0,0.0247944855369868,32.24271094618486,1.0,
2021-08-22 20:00:01.470,0,0.0188396223640001,22.934379913987517,1.0,
2021-08-22 20:00:01.480,0,0.012175036790008002,14.59168348475166,1.0,
2021-08-22 20:00:01.490,0,0.0054765001552209,7.066167085295423,1.0,
2021-08-22 20:00:01.500,0,0.0024827586596916,0.3265575070777444,1.0,
2021-08-22 20:00:01.510,0,-0.0039019023943057,0.0,1.0,
2021-08-22 20:00:01.520,0,-0.0217954874836227,0.0,1.0,
2021-08-22 20:00:01.530,0,-0.0127734347964434,0.0,1.0,
2021-08-22 20:00:01.540,0,-0.0165665503010712,0.0,1.0,
2021-08-22 20:00:01.550,0,-0.0181429491253037,0.0,1.0,
2021-08-22 20:00:01.560,0,-0.0259320299014542,0.0,1.0,
2021-08-22 20:00:01.570,0,-0.0299211114819846,0.0,1.0,
2021-08-22 20:00:01.580,0,-0.0309887299944605,0.0,1.0,
2021-08-22 20:00:01.590,0,-0.0308036925091674,0.0,1.0,
2021-08-22 20:00:01.600,0,-0.0298977359612483,0.0,1.0,
2021-08-22 20:00:01.610,0,-0.0321212284886452,0.0,1.0,
2021-08-22 20:00:01.620,0,-0.0260035149973469,0.0,1.0,
2021-08-22 20:00:01.630,0,-0.0318981761121134,0.0,1.0,
2021-08-22 20:00:01.640,0,-0.0252400601302365,0.0,1.0,
2021-08-22 20:00:01.650,0,-0.0242352886670838,0.0,1.0,
2021-08-22 20:00:01.660,0,-0.023971522608755003,0.0,1.0,
2021-08-22 20:00:01.670,0,-0.0253085889909684,0.0,1.0,
2021-08-22 20:00:01.680,0,-0.036337884461561006,0.0,1.0,
2021-08-22 20:00:01.690,0,-0.0203302456944575,0.0,1.0,
2021-08-22 20:00:01.700,0,-0.0203708482404038,0.0,1.0,
2021-08-22 20:00:01.710,0,-0.0204530484338725,0.0,1.0,
2021-08-22 20:00:01.720,0,-0.0124307451939826,0.0,1.0,
2021-08-22 20:00:01.730,0,-0.0151739739128,0.0,1.0,
2021-08-22 20:00:01.740,0,-0.0158700440296949,0.0,1.0,
2021-08-22 20:00:01.750,0,-0.0203546014241434,0.0,1.0,
2021-08-22 20:00:01.760,0,-0.0114147452144258,0.0,1.0,
2021-08-22 20:00:01.770,0,-0.008446410672055,0.0,1.0,
2021-08-22 20:00:01.780,0,-0.0077914514900875,0.0,1.0,
2021-08-22 20:00:01.790,0,-0.0049068403252234,0.0,1.0,
2021-08-22 20:00:01.800,0,-0.0120045651916716,0.0,1.0,
2021-08-22 20:00:01.810,0,-0.0032208210072537,0.0,1.0,
2021-08-22 20:00:01.820,0,-0.0072911039458257,0.0,1.0,
2021-08-22 20:00:01.830,0,-0.0030349619615992,0.0,1.0,
2021-08-22 20:00:01.840,0,-0.0019442540236174,0.0,1.0,
2021-08-22 20:00:01.850,0,-0.0050201296630217,0.0,1.0,
2021-08-22 20:00:01.860,0,-0.0048855055410274,0.0,1.0,
2021-08-22 20:00:01.870,0,-0.0036188401994441,0.0,1.0,
2021-08-22 20:00:01.880,0,-0.0008406326440897,0.0,1.0,
2021-08-22 20:00:01.890,0,-0.0040519026950797,0.0,1.0,
2021-08-22 20:00:01.900,0,0.0043154348421273,0.3054380828969056,1.0,
2021-08-22 20:00:01.910,0,0.0016734485886381,0.8390460798687598,1.0,
2021-08-22 20:00:01.920,0,-0.0049193141186403,1.2945447312220164,1.0,
2021-08-22 20:00:01.930,0,0.0036741805784703,1.7238540565544211,1.0,
2021-08-22 20:00:01.940,0,0.0048775738955113,2.0422729720656188,1.0,
2021-08-22 20:00:01.950,0,0.0028820693037638,2.320827005942492,1.0,
2021-08-22 20:00:01.960,0,0.0036985556036841,2.586534632593467,1.0,
2021-08-22 20:00:01.970,0,-0.0002581674430822,2.7732383890414853,1.0,
2021-08-22 20:00:01.980,0,-0.0048280585763834,2.8702433586820404,1.0,
2021-08-22 20:00:01.990,0,-0.0019918578740298,2.9573350780993866,1.0,
2021-08-22 20:00:02.000,1,0.0019685898245053,3.0269314250621355,1.0,
2021-08-22 20:00:02.010,1,0.0013133001440863,3.0570108842429087,1.0,
2021-08-22 20:00:02.020,1,0.00395818809105,3.0543094526857524,1.0,
2021-08-22 20:00:02.030,1,0.0061942358866198,2.9870819089589684,1.0,
2021-08-22 20:00:02.040,1,0.0004664120920337,2.9021223074375246,1.0,
2021-08-22 20:00:02.050,0,-0.0007124156872701,2.8750490446334536,1.0,
2021-08-22 20:00:02.060,0,0.0032086467217159,2.7270762269623225,1.0,
2021-08-22 20:00:02.070,0,-0.0041250941937512,2.6312565044958585,1.0,
2021-08-22 20:00:02.080,0,0.0022427157227863,2.5211929354335654,1.0,
2021-08-22 20:00:02.090,0,0.0046341741394345,7.635645607046372,1.0,
2021-08-22 20:00:02.100,0,0.0186913394897963,22.346369857369968,1.0,
2021-08-22 20:00:02.110,0,0.0407214977724009,45.38377185108179,1.0,
2021-08-22 20:00:02.120,0,0.0686295906865155,76.47135974666558,1.0,
2021-08-22 20:00:02.130,0,0.1059602461212131,114.21633508576454,0.0,
2021-08-22 20:00:02.140,0,0.1497505274363262,150.5360376813236,0.0,
2021-08-22 20:00:02.150,0,0.1915087204873595,184.87921191907319,0.0,
2021-08-22 20:00:02.160,0,0.1730290594537181,210.67268678098225,0.0,
2021-08-22 20:00:02.170,0,0.2523914192048564,232.1071911439136,0.0,
2021-08-22 20:00:02.180,0,0.2922536136786541,250.78078733804446,0.0,
2021-08-22 20:00:02.190,0,0.2879396786129945,265.2825712891535,0.0,
2021-08-22 20:00:02.200,0,0.2692934710208216,274.35815135652354,0.0,
2021-08-22 20:00:02.210,0,0.3101390491204591,276.52462381382094,0.0,
2021-08-22 20:00:02.220,0,0.2534820198593832,279.92434997134734,0.0,
2021-08-22 20:00:02.230,0,0.2701007051765848,282.7745480732896,0.0,
2021-08-22 20:00:02.240,0,0.249042504012588,276.3603395424999,0.0,
2021-08-22 20:00:02.250,0,0.2368327899829697,270.3584730790698,0.0,
2021-08-22 20:00:02.260,0,0.287200444160579,263.39413270014586,0.0,
2021-08-22 20:00:02.270,0,0.2551868124593927,254.85888735015968,0.0,
2021-08-22 20:00:02.280,0,0.2132338504784818,245.5567873052556,0.0,
2021-08-22 20:00:02.290,0,0.253991485648126,233.28285910320358,0.0,
2021-08-22 20:00:02.300,0,0.1972985007575646,221.80002737147225,0.0,
2021-08-22 20:00:02.310,0,0.2407589661153618,207.1778694350391,0.0,
2021-08-22 20:00:02.320,0,0.163086466584982,193.1939502352781,0.0,
2021-08-22 20:00:02.330,0,0.1465333662554594,180.60349430096767,0.0,
2021-08-22 20:00:02.340,0,0.1778646011935761,165.5006178875276,0.0,
2021-08-22 20:00:02.350,0,0.1328058212627331,154.2168673654351,0.0,
2021-08-22 20:00:02.360,0,0.1296358186685366,138.6696007486229,0.0,
2021-08-22 20:00:02.370,0,0.1030279560399811,124.57090486048607,0.0,
2021-08-22 20:00:02.380,0,0.1158428128565418,112.72909075066595,0.0,
2021-08-22 20:00:02.390,0,0.1070089809167983,99.67635697422905,0.0,
2021-08-22 20:00:02.400,0,0.0936485996904818,87.15777802047657,1.0,
2021-08-22 20:00:02.410,0,0.0651557752316461,75.44847503606556,1.0,
2021-08-22 20:00:02.420,0,0.0644857945879778,65.32267650426219,1.0,
2021-08-22 20:00:02.430,0,0.0622294855074222,54.35344772110615,1.0,
2021-08-22 20:00:02.440,0,0.0407524364979998,44.93460579730247,1.0,
2021-08-22 20:00:02.450,0,0.0311373822031061,35.866809130177494,1.0,
2021-08-22 20:00:02.460,0,0.0192852321009377,27.196222977978174,1.0,
2021-08-22 20:00:02.470,0,0.0196709389090104,19.68179331206557,1.0,
2021-08-22 20:00:02.480,0,0.0103923285448749,12.628710831475773,1.0,
2021-08-22 20:00:02.490,0,0.0046173647662883,6.286111375728238,1.0,
2021-08-22 20:00:02.500,0,-0.005273977478752,0.5323229989491696,1.0,
2021-08-22 20:00:02.510,0,-0.001769661734846,0.0,1.0,
2021-08-22 20:00:02.520,0,-0.0087475449420727,0.0,1.0,
2021-08-22 20:00:02.530,0,-0.0135857453675024,0.0,1.0,
2021-08-22 20:00:02.540,0,-0.0170954976008949,0.0,1.0,
2021-08-22 20:00:02.550,0,-0.0242538757267711,0.0,1.0,
2021-08-22 20:00:02.560,0,-0.0272726786510209,0.0,1.0,
2021-08-22 20:00:02.570,0,-0.0159245758597498,0.0,1.0,
2021-08-22 20:00:02.580,0,-0.0240771028158746,0.0,1.0,
2021-08-22 20:00:02.590,0,-0.0133650440596753,0.0,1.0,
2021-08-22 20:00:02.600,0,-0.0186921366198133,0.0,1.0,
2021-08-22 20:00:02.610,0,-0.0197742566254353,0.0,1.0,
2021-08-22 20:00:02.620,0,-0.0215293369956231,0.0,1.0,
2021-08-22 20:00:02.630,0,-0.0288983773388051,0.0,1.0,
2021-08-22 20:00:02.640,0,-0.0235955381255257,0.0,1.0,
2021-08-22 20:00:02.650,0,-0.0274908556591368,0.0,1.0,
2021-08-22 20:00:02.660,0,-0.0223816424675254,0.0,1.0,
2021-08-22 20:00:02.670,0,-0.0260927612967318,0.0,1.0,
2021-08-22 20:00:02.680,0,-0.022364077668335,0.0,1.0,
2021-08-22 20:00:02.690,0,-0.018050897506314,0.0,1.0,
2021-08-22 20:00:02.700,0,-0.0235137531519139,0.0,1.0,
2021-08-22 20:00:02.710,0,-0.0173543689462815,0.0,1.0,
2021-08-22 20:00:02.720,0,-0.016063326899543998,0.0,1.0,
2021-08-22 20:00:02.730,0,-0.0215369360454247,0.0,1.0,
2021-08-22 20:00:02.740,0,-0.0173383096437688,0.0,1.0,
2021-08-22 20:00:02.750,0,-0.0129240933822059,0.0,1.0,
2021-08-22 20:00:02.760,0,-0.0125361025566082,0.0,1.0,
2021-08-22 20:00:02.770,0,-0.01093740746463,0.0,1.0,
2021-08-22 20:00:02.780,0,-0.0082820399631186,0.0,1.0,
2021-08-22 20:00:02.790,0,-0.0093021776777519,0.0,1.0,
2021-08-22 20:00:02.800,0,-0.0058408103435491,0.0,1.0,
2021-08-22 20:00:02.810,0,-0.0056341155066314,0.0,1.0,
2021-08-22 20:00:02.820,0,-0.0073966277504838,0.0,1.0,
2021-08-22 20:00:02.830,0,-0.0052756816668882,0.0,1.0,
2021-08-22 20:00:02.840,0,-0.0027745248225473,0.0,1.0,
2021-08-22 20:00:02.850,0,0.0038010614577034,0.0,1.0,
2021-08-22 20:00:02.860,0,0.0015794319600818,0.0,1.0,
2021-08-22 20:00:02.870,0,0.002450679566324,0.0,1.0,
2021-08-22 20:00:02.880,0,-0.0063030726938882,0.0,1.0,
2021-08-22 20:00:02.890,0,-0.0044599350555318,0.0,1.0,
2021-08-22 20:00:02.900,0,7.901795049725814e-05,0.23643051301035695,1.0,
2021-08-22 20:00:02.910,0,-0.0040092050892114,0.6948596015511534,1.0,
2021-08-22 20:00:02.920,0,0.0010048771585144,1.090923240504037,1.0,
2021-08-22 20:00:02.930,0,-0.0027815173079685,1.4288031494616156,1.0,
2021-08-22 20:00:02.940,0,0.0006415951028429,1.7321228193131946,1.0,
2021-08-22 20:00:02.950,0,0.0052904586291449,1.9724363295940075,1.0,
2021-08-22 20:00:02.960,0,-0.00204035999533,2.163087426985689,1.0,
2021-08-22 20:00:02.970,0,-0.0038929059143362,2.3011019038428806,1.0,
2021-08-22 20:00:02.980,0,0.0060798092096552,2.4516186288180006,1.0,
2021-08-22 20:00:02.990,0,0.0013982910088563,2.5009429912434213,1.0,
2021-08-22 20:00:03.000,1,0.0048255492115012,2.56940077325341,1.0,
2021-08-22 20:00:03.010,1,0.0014424329071372,2.565693731876688,1.0,
2021-08-22 20:00:03.020,1,0.0029052474005095,2.5711354347968807,1.0,
2021-08-22 20:00:03.030,1,-0.0008481067573334,2.527488198734231,1.0,
2021-08-22 20:00:03.040,1,0.0008441836420098,2.47441980822268,1.0,
2021-08-22 20:00:03.050,0,-0.0023210338491152,2.4089149346859102,1.0,
2021-08-22 20:00:03.060,0,-0.0005425300378815,2.3269212254124896,1.0,
2021-08-22 20:00:03.070,0,-0.0020242582199739,2.241068431010561,1.0,
2021-08-22 20:00:03.080,0,0.0045935516280975,2.102820945507512,1.0,
2021-08-22 20:00:03.090,0,0.0121560966260203,7.329303732591928,1.0,
2021-08-22 20:00:03.100,0,0.0225653551105458,22.09489780065137,1.0,
2021-08-22 20:00:03.110,0,0.033954602238589,45.94487611691442,1.0,
2021-08-22 20:00:03.120,0,0.0633910356933267,76.17024195742063,1.0,
2021-08-22 20:00:03.130,0,0.0877691399173809,113.07608908659034,0.0,
2021-08-22 20:00:03.140,0,0.1138030669740222,151.2434717032068,0.0,
2021-08-22 20:00:03.150,0,0.1565212516422356,182.32618318819942,0.0,
2021-08-22 20:00:03.160,0,0.1616368535024441,208.55861066496448,0.0,
2021-08-22 20:00:03.170,0,0.1546062936328611,229.9634323176994,0.0,
2021-08-22 20:00:03.180,0,0.1691446623732536,246.05184695886985,0.0,
2021-08-22 20:00:03.190,0,0.2200575473140103,259.0445393600337,0.0,
2021-08-22 20:00:03.200,0,0.2106121576645681,267.4647463481735,0.0,
2021-08-22 20:00:03.210,0,0.2440785714307224,273.6276559674059,0.0,
2021-08-22 20:00:03.220,0,0.2048082836154749,273.43441364587926,0.0,
2021-08-22 20:00:03.230,0,0.2274273112484723,273.68430452903203,0.0,
2021-08-22 20:00:03.240,0,0.1982870996484172,265.20276417704656,0.0,
2021-08-22 20:00:03.250,0,0.2149691310959364,267.6084756742165,0.0,
2021-08-22 20:00:03.260,0,0.2267792791693675,257.46978195752246,0.0,
2021-08-22 20:00:03.270,0,0.1830174393115311,248.46272627248368,0.0,
2021-08-22 20:00:03.280,0,0.1516243400284974,236.6272768504012,0.0,
2021-08-22 20:00:03.290,0,0.1403922616099393,225.6748310824184,0.0,
2021-08-22 20:00:03.300,0,0.1503335443877785,216.2133677922077,0.0,
2021-08-22 20:00:03.310,0,0.1552119516460914,201.83906388254917,0.0,
2021-08-22 20:00:03.320,0,0.1179367034627602,189.5494685750936,0.0,
2021-08-22 20:00:03.330,0,0.1186956802891107,176.4697670785237,0.0,
2021-08-22 20:00:03.340,0,0.1436332797978388,163.1368943220196,0.0,
2021-08-22 20:00:03.350,0,0.124174889706926,150.36740746019154,0.0,
2021-08-22 20:00:03.360,0,0.0974971178522346,134.80294191405943,0.0,
2021-08-22 20:00:03.370,0,0.0831402608323117,122.17085626789141,0.0,
2021-08-22 20:00:03.380,0,0.0951921567900744,110.98109785169248,0.0,
2021-08-22 20:00:03.390,0,0.0680516282542272,97.32110280725435,1.0,
2021-08-22 20:00:03.400,0,0.0649814068951184,84.89438072103623,1.0,
2021-08-22 20:00:03.410,0,0.0650314921112175,73.83003494239792,1.0,
2021-08-22 20:00:03.420,0,0.0529062473451043,62.69782552281885,1.0,
2021-08-22 20:00:03.430,0,0.0479463665603608,53.25518637133501,1.0,
2021-08-22 20:00:03.440,0,0.0400798118721446,43.350805090114136,1.0,
2021-08-22 20:00:03.450,0,0.0326563872661858,34.54427439239984,1.0,
2021-08-22 20:00:03.460,0,0.0240548293222144,26.47773816142601,1.0,
2021-08-22 20:00:03.470,0,0.0171022485198715,18.90731900016973,1.0,
2021-08-22 20:00:03.480,0,0.0168885720471091,12.053906667261579,1.0,
2021-08-22 20:00:03.490,0,0.0081877954220577,5.784408299532116,1.0,
2021-08-22 20:00:03.500,0,0.0003842558841728,0.2950860511098893,1.0,
2021-08-22 20:00:03.510,0,-0.0055054264234518,0.0,1.0,
2021-08-22 20:00:03.520,0,-0.0078909868763017,0.0,1.0,
2021-08-22 20:00:03.530,0,-0.0191892551547432,0.0,1.0,
2021-08-22 20:00:03.540,0,-0.0165927944376671,0.0,1.0,
2021-08-22 20:00:03.550,0,-0.0115189004062251,0.0,1.0,
2021-08-22 20:00:03.560,0,-0.0190584465300194,0.0,1.0,
2021-08-22 20:00:03.570,0,-0.0099633293704215,0.0,1.0,
2021-08-22 20:00:03.580,0,-0.023624820633089003,0.0,1.0,
2021-08-22 20:00:03.590,0,-0.0184370001032799,0.0,1.0,
2021-08-22 20:00:03.600,0,-0.0219409312376488,0.0,1.0,
2021-08-22 20:00:03.610,0,-0.0220643157737842,0.0,1.0,
2021-08-22 20:00:03.620,0,-0.0226650307602511,0.0,1.0,
2021-08-22 20:00:03.630,0,-0.0231370967218514,0.0,1.0,
2021-08-22 20:00:03.640,0,-0.0239353627826306,0.0,1.0,
2021-08-22 20:00:03.650,0,-0.013714876230196,0.0,1.0,
2021-08-22 20:00:03.660,0,-0.0184832881054105,0.0,1.0,
2021-08-22 20:00:03.670,0,-0.0150053124315626,0.0,1.0,
2021-08-22 20:00:03.680,0,-0.0177086474402495,0.0,1.0,
2021-08-22 20:00:03.690,0,-0.0124302066621847,0.0,1.0,
2021-08-22 20:00:03.700,0,-0.0079301478034515,0.0,1.0,
2021-08-22 20:00:03.710,0,-0.0143737975186608,0.0,1.0,
2021-08-22 20:00:03.720,0,-0.0146604071409298,0.0,1.0,
2021-08-22 20:00:03.730,0,-0.0087174499994353,0.0,1.0,
2021-08-22 20:00:03.740,0,-0.0139616838619475,0.0,1.0,
