uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg
16,1,16,train,0.6485272742312046,745.89,16.16359147130133,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,821.6144574156198,medium,random,0.3191077310502021,0.8616550995436486,52.51469462706735
16,1,16,train,0.31800735340064584,745.89,17.888298176194436,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,1140.616891919504,far,horizon,0.15647546222517394,0.8143026204698394,64.0007564463864
16,1,16,train,0.06917192639976052,745.89,17.755629143464457,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,2226.994614286883,very_far,random,0.03403603420066782,0.6752075288358093,77.02547349165151
17,1,17,train,0.0,2215.56,2.921782674714419,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,583.2023690275216,near,overhead,0.6609721879384048,0.8992526702545842,30.98130152512027
17,1,17,train,0.0,2215.56,2.9931720556411023,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,614.9650224704719,medium,overhead,0.5910710876498189,0.8941297343023482,35.60456563734449
17,1,17,train,0.0,2215.56,3.2360007839905247,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,1414.8948715662066,far,horizon,0.09692035849538866,0.7761101229906071,69.3056164106989
17,1,17,train,0.0,2215.56,3.250455732062915,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,1817.1388928227154,very_far,horizon,0.054813882829625106,0.7239803953402653,74.02857980340049
18,1,18,train,1.7622129711002397,1522.98,1.6322412887294249,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,503.01142584634295,near,horizon,0.9014552970117746,0.9123466601935359,6.272659300249361
18,1,18,train,0.43161931345826177,1522.98,1.6720540192631026,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,974.4174280195854,medium,overhead,0.22079369678377161,0.8385650316357341,59.127649533968096
18,1,18,train,0.2648459023877368,1522.98,1.5310666723305628,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,1217.548530001519,far,horizon,0.1354812077283865,0.8033626047269949,65.75361980330595
18,1,18,train,0.056111162997967395,1522.98,1.764710889786983,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,2391.677266254914,very_far,overhead,0.028703514237798426,0.6567502002013959,77.93282765763067
19,1,19,train,1.1361720067316015,98.85,4.030831974669489,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,578.6893279395726,near,random,0.6718674412098679,0.8999834714127063,30.228843694688415
19,1,19,train,0.7022716377202788,98.85,4.0176294982367935,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,726.3716207323172,medium,random,0.41528346542060907,0.876440357393678,46.50013362171491
19,1,19,train,0.24242613308332428,98.85,4.0592324950537915,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,1186.8288644368552,far,horizon,0.14335701350858293,0.8077093987020801,65.0838964113075
19,1,19,train,0.056358844730293706,98.85,4.01044680960666,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,2246.7896113490256,very_far,horizon,0.03332741220003645,0.6729555799932565,77.14175129416603
20,1,20,train,2.6294955451181585,1079.94,6.938653270547848,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,448.19411500113694,near,overhead,1.1360664871925927,0.9128428949429007,0.0
20,1,20,train,0.5622535920531401,1079.94,6.352034622490866,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,932.4450688499625,medium,random,0.2429201541798105,0.8448314108336153,57.57299990107355
20,1,20,train,0.27126086497817214,1079.94,6.054782486871928,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,1299.6913957604215,far,random,0.11719752808127626,0.7918791908734395,67.3744663713611
20,1,20,train,0.12797665642694642,1079.94,6.615738938640298,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,1810.3236729000946,very_far,overhead,0.05529197065176285,0.7248272648803211,73.96683626376715
21,1,21,train,1.7200464709906564,302.48,41.828502105230605,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,500.14823724046846,near,overhead,0.9122774459685588,0.9128184601196448,1.3950110478225304
21,1,21,train,1.1512028104131775,302.48,45.141044160180485,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,605.5745150832806,medium,random,0.6105744102778171,0.8956405957785682,34.344311941460084
21,1,21,train,0.20681861011347205,302.48,37.85003668830735,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,1338.8293368064287,far,overhead,0.10969235808170809,0.7864784087159402,68.07079991038411
21,1,21,train,0.08207941634437602,302.48,40.39506346133373,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,2006.329931620633,very_far,overhead,0.04353324260251575,0.7009478579884606,75.56915676638327
22,1,22,train,1.3383257204152843,159.79,8.924186397488969,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,439.9551303320115,near,random,1.1790148508592562,0.9128428949429007,0.0
22,1,22,train,0.3078201344006081,159.79,8.473904104803257,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,886.1628518463207,medium,horizon,0.2711780131814198,0.8518076704316245,55.651135628908996
22,1,22,train,0.20780245353228344,159.79,9.29749147285964,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,1061.8769018251724,far,random,0.1830661811412607,0.8256889287903574,61.90958060207761
22,1,22,train,0.05627656353814848,159.79,8.927113502867806,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,1897.5781938249406,very_far,overhead,0.049577545402185653,0.7140758972004513,74.72252944580724
23,1,23,train,1.007921104105962,37.0,1.2765405765674902,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,532.5728425527165,near,overhead,0.799880628394605,0.907492833095199,20.142561556358924
23,1,23,train,0.5418520167389042,37.0,1.1548930391842962,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,714.5784907528221,medium,horizon,0.43001077155780437,0.8782925622437483,45.59600174766835
23,1,23,train,0.1534231344807979,37.0,1.2070925638854102,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,1277.5990211634123,far,horizon,0.12175575322199936,0.7949478220729519,66.96090711244551
23,1,23,train,0.09171319679028231,37.0,1.2019424899054008,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,1605.8974037507533,very_far,overhead,0.07278308707084762,0.7508030970141731,71.8592491026428
