P,T,R,is_anomalous,is_synthetic
0.4344335726612411,200.3,5.124253306954484,0,0
0.0,0.0,0.0,0,0
0.314934578737316,42.42,1.5564954403913531,0,0
0.3873537479144136,203.9,1.3914113421635277,1,0
0.4571220183587413,745.95,22.51673423917617,0,0
0.0,2245.79,1.800262817145697,0,0
0.4552092245361584,1468.76,51.84576922288385,0,0
0.3180172366213953,238.61,4.230734777145056,1,0
0.4685013316255807,1017.97,16.091156720467946,0,0
0.3754730637661292,273.65000000000003,6.444669454135558,0,0
2.1323477783981257,299.95,20.159696463993935,0,0
1.8028229778671003,299.96,6.535790678898715,1,0
1.3529827378807395,299.93,9.38604166101611,0,0
1.1069700912637186,299.95,2.7050876320665966,0,0
0.901987003317416,299.94,3.5238633550198575,0,0
1.0685800044396552,299.95,6.332679115064784,0,0
1.516485221480511,471.37,4.032523556858984,1,0
1.37790092053833,476.86,3.46073850695951,0,0
1.121502922717952,476.87,4.74559954533921,0,0
1.007459622581346,469.12,3.3922507476150012,0,0
0.7548401667977724,476.87,3.92138935902457,0,0
0.6710096887132847,476.88,2.7677134087798354,1,0
0.0,0.0,0.0,0,0
1.2221464986469832,4.79,1.366856461946823,0,0
1.639998679483768,205.99,7.655189977405255,0,0
2.1806693924013705,745.8000000000001,11.9157390999397,1,0
0.0,2218.2000000000003,2.8214242126469777,0,0
1.5719826193612605,1472.37,19.83227739561735,0,0
1.5745393536107706,242.81,3.859719545321192,0,0
1.8583850273037823,1079.92,5.317133318860597,0,0
1.8322152122581292,298.61,36.90737431389574,0,0
1.1139315227329756,8.96,14.657928109773716,0,0
1.1205752527514816,6.1000000000000005,1.2861341134760411,0,0
1.489983852165262,205.94,5.804973382645416,0,0
1.7768416662389306,745.88,21.361719702534533,0,0
0.0,2343.5,1.9302320511346989,1,0
1.4239523772677014,1422.19,35.0917730525468,0,0
0.0,0.0,0.0,0,0
1.7825162166267623,995.91,7.919435324345557,0,0
1.6557271731142622,310.57,12.386239342446787,0,0
0.0,0.0,0.0,0,0
0.974890503940954,2.31,1.3224471369185389,0,0
1.0936883388550265,205.98,6.686411703670746,0,0
1.2192989538946808,745.85,18.206603799278515,0,0
0.0,2295.01,2.0494771024929235,0,0
1.2399232339360966,1408.36,12.099295432422238,0,0
0.8776836010702456,6.93,4.265259783761683,0,0
1.514399075275164,952.94,3.439501664367279,0,0
1.2596382608690009,321.27,6.152168671492508,1,0
1.958337296244771,299.94,22.324189454769364,0,0
1.636626491852014,299.95,3.096753813681962,0,0
1.4300267294255269,299.92,10.577701613313272,0,0
0.9729898792014742,299.95,12.049068892277422,0,0
0.8644117446458343,299.92,15.20449955224935,0,0
0.631113383005054,299.97,8.022281523694481,0,0
1.311664305422708,473.46,3.487910388389482,0,0
1.1444522640860255,476.74,4.179583622460226,0,0
0.977626792958135,476.82,3.887926070704592,0,0
0.939276670957302,470.22,3.78751163342851,0,0
0.6703089312223967,476.86,3.917443083459051,0,0
0.6106842655146363,476.91,3.543519153957968,0,0
0.0,0.0,0.0,0,0
0.0,0.0,0.0,0,0
1.0053289660932994,205.96,6.083797749298501,0,0
1.0767246236490091,745.96,14.654503377719411,0,0
0.0,2255.16,6.767933827621863,0,0
0.930848875916783,1344.03,5.806640368186991,1,0
0.8243344715251764,2.17,4.377672702782875,1,0
1.0959764722897265,1087.95,8.04723640224164,0,0
0.7857322284421785,206.5,3.142782613864373,0,0
0.0,0.0,0.0,0,0
0.5302262669990483,3.69,1.4809132855599154,1,0
0.806095779504354,205.95,5.691008599718198,0,0
0.9044514585822384,745.95,22.554455696209786,0,0
0.0,2282.12,2.81673610453045,1,0
0.6680727339756461,1362.37,4.958290168438524,0,0
0.5472272013859357,0.0,0.0,0,0
1.003109452366001,1066.97,7.276418447464581,0,0
0.8348010340190283,204.1,3.0153779278498827,1,0
0.4388493336758944,0.03,0.0,0,0
0.4315891292140603,1.03,1.3450796991794582,0,0
0.6732757337901636,205.95,5.764096090606648,0,0
0.6345372954165073,745.9,21.042842061148946,0,0
0.0,2281.54,48.5081279048072,0,0
0.637804670819319,1493.46,30.217650197309613,0,0
0.5085466915853378,268.8,4.593340770166267,0,0
0.5845707349669959,1057.96,4.3051083152505525,0,0
0.5521002012303247,238.54,2.5671422736224523,0,0
1.4634679084766085,299.95,4.437294288823714,0,0
1.2943487478304454,300.01,3.523295238341656,0,0
1.1603911079772176,299.94,8.524805508929486,0,0
1.0630210512411944,299.98,48.24373258758725,0,0
1.0142898786863603,299.96,20.31358478151963,1,0
0.56612579625801,299.90000000000003,6.190529948499929,0,0
1.2102601354501674,476.83,3.967954131011985,0,0
1.0523560656570714,476.88,3.779845984753556,0,0
0.9105508713629537,475.7,3.605258007519289,0,0
0.7743085582476948,476.84,3.815306934357354,0,0
0.5950271776139483,476.87,4.002903081139584,0,0
0.493931359895534,476.88,4.039116178623685,0,0
0.5297626225271377,299.96,21.831042500836304,0,0
0.4938123782890765,299.94,21.010318302586036,0,0
0.4076448764364019,476.84,3.9313243485258234,0,0
0.3458200156161469,476.8,4.1332502568516185,0,0
0.0,0.04,0.0,0,0
0.0,0.01,0.0,0,0
0.4286339468386696,205.96,5.505646815586223,0,0
0.5643075197198856,745.9,22.875257626000437,0,0
0.0,2278.87,3.887060496590067,1,0
0.3994796959753173,1461.97,2.7324105826615988,0,0
0.4023222478473294,100.19,4.238304320955923,0,0
0.6114495757755568,1101.96,7.548083292216069,0,0
0.3854359010913669,184.25,5.272460963494033,0,0
0.3756348816866854,107.93,3.3559605817914258,1,0
0.2888112300373823,9.19,1.1905061499263,0,0
0.379717351061086,205.92,5.173550108978513,0,0
0.4666901540850741,745.95,18.225031849166676,0,0
0.0,2242.9700000000003,3.024344443051834,1,0
0.425709564787654,1354.53,30.117172673312197,0,0
0.0,0.0,0.0,0,0
0.4723685075638209,1017.92,15.035183539293769,0,0
0.3899776334623407,272.62,10.39647054651052,0,0
1.877789879803374,299.99,18.775858726912595,0,0
1.6817712818349535,299.96,3.40020049734965,0,0
1.678254275267052,299.96,131.9567335966286,0,0
1.2548807810211835,299.97,11.33499595201387,0,0
1.2210527685373715,299.95,2.6373403784329623,0,0
0.7190606623490728,299.98,3.3805658682956157,0,0
1.7570272587148723,476.86,3.781535871180634,0,0
1.5933785602162955,476.87,3.9044730605881663,1,0
1.2673267315202794,475.72,3.3585377406200565,0,0
0.9791979781521724,475.52,3.732726955223998,0,0
0.8610244771628465,476.81,4.104855569829211,0,0
0.6856563859109025,476.83,3.9078747244197904,0,0
1.367642806615565,0.0,0.0,0,0
1.326589542469956,0.12,1.2992911499340194,0,0
1.85336124963189,205.96,11.79454519094674,0,0
2.269203217177335,745.94,17.634829460966433,0,0
0.0,2215.48,9.691320678830174,0,0
1.837538544962413,1483.03,4.000485966944955,0,0
0.0,0.0,0.0,0,0
1.956593014936935,1079.93,5.517727970847837,0,0
1.5741652203333043,295.35,11.896344039177594,0,0
0.0,0.0,0.0,0,0
1.1984090203611912,8.15,1.3740243431963424,1,0
1.4173638560706956,205.94,9.628870072869962,0,0
1.526848578403378,745.98,17.161568783430255,0,0
0.0,2343.52,2.2810990360727046,0,0
1.613703111769757,1443.67,6.004734524493756,0,0
0.0,0.0,0.0,0,0
1.547295503397266,995.92,3.740192016883286,0,0
1.6711813482004678,310.71,4.301191359495322,0,0
0.0,0.0,0.0,0,0
0.9489062656436368,2.83,1.4113784556749438,0,0
1.6967248869732132,205.97,6.805589644305217,0,0
1.1917165119651676,745.9300000000001,21.557043508070315,0,0
0.0,2295.09,1.269726599672434,0,0
1.140782217383783,1492.98,2.846376472430954,0,0
1.1147581727323113,79.13,4.424555634350565,0,0
1.3909765288928924,953.0,3.412024193959335,0,0
1.2015493568707405,321.27,3.219110863741245,0,0
1.9341944487987257,300.02,4.58583845448829,0,0
1.517633507606157,299.98,3.2784560823714703,0,0
1.4118151983306932,299.94,3.2154726701865046,0,0
1.0361101803113315,299.92,3.639378500292175,0,0
0.9854778973395576,299.95,32.296386685948825,0,0
0.6715396088133574,300.01,11.42749926039963,0,0
1.7254694153121142,476.84,4.128038979042251,0,0
1.302436875055078,476.86,3.8937102786055617,0,0
1.1342593542395112,476.84,3.9142774586003015,0,0
0.9964801084406654,474.65,3.937236266611891,0,0
0.797061910425586,475.73,3.5648323906474184,0,0
0.6102944401870255,476.65,3.9200313209516846,0,0
0.0,0.04,0.0,0,0
0.7644738214743817,38.08,1.5468729156067391,0,0
1.0852565371825509,205.93,6.757550831861079,1,0
1.2596503692420544,745.94,12.783034174332354,0,0
0.0,2255.19,5.801534737092318,0,0
0.9019895698885452,1430.69,10.60086712649288,0,0
1.235277420792321,125.54,4.3775144081836155,1,0
1.3359659419817569,1087.96,11.43515395664024,0,0
0.8941548128360688,187.33,2.53968963224234,0,0
0.6256655116489125,5.58,33.27453770909243,0,0
0.0,0.0,0.0,0,0
0.748018711527809,205.9,7.272277347972683,0,0
0.7548216715749522,745.92,21.814919265102045,0,0
0.0,2282.09,4.067415341461677,0,0
0.83974687693774,1495.56,10.147531926089602,0,0
0.5891678784569403,0.01,0.0,0,0
0.8600334134361037,1066.96,8.354910995262363,0,0
0.6918521624681775,193.73,3.4016956014789512,0,0
0.6079973246378864,0.97,10.908871788836349,0,0
0.4711727889889436,38.26,1.297486878838809,1,0
0.5590546039879494,205.95,5.8892804212112795,0,0
0.7360767643609837,745.87,37.623126982031486,1,0
0.0,2281.51,25.633962811999567,0,0
0.5500547075267253,1482.85,43.0575034675999,0,0
0.5207878346715398,111.23,4.791562538106253,0,0
0.7135671430905665,1057.96,3.730255165363019,0,0
0.5683857258813836,236.66,1.644376545945422,0,0
1.508604241067982,299.97,3.241290904962334,0,0
1.4157641052815877,299.98,3.2153552581674276,0,0
1.132544950804106,299.93,3.2101912326144606,0,0
1.0769583882821705,299.99,4.167063717630774,0,0
0.833997481917024,299.97,360.5325953697251,0,0
0.6276673283007488,299.97,2.8267741443701633,0,0
1.2850173834084524,473.56,3.804806875173574,0,0
1.4437647928745134,476.86,3.938811506453269,0,0
0.969004004396081,476.61,4.017418540691724,0,0
0.8241120405675295,476.88,4.0875515739128705,1,0
0.669071541822976,476.81,3.729461606561202,0,0
0.5006038628656015,471.3,3.6577886080535102,0,0
0.5194267891628226,299.97,3.7465481667379064,0,0
0.4565920239862031,299.99,3.5162662292812876,0,0
0.426545106303725,476.76,3.940252384066324,0,0
0.3398679716404196,476.86,3.383787983609962,0,0
0.0,0.0,0.0,0,0
0.3393832998017993,0.01,0.0,0,0
0.4692140728243157,205.94,5.314640785872672,0,0
0.4834326644808085,745.9300000000001,15.227741906132438,0,0
0.0,2278.88,3.441289478675514,0,0
0.5123922323303755,1426.46,7.808284542048561,0,0
0.3931291631844868,263.54,4.353028327038898,0,0
0.544673432665466,1101.93,10.064460923606571,1,0
0.436688688274851,201.3,3.0758185176569777,0,0
0.0,0.02,0.0,0,0
0.3719498963901517,35.17,1.4409397461065274,1,0
0.3747663768468512,205.95,6.439200411970774,0,0
0.408881057349059,745.96,18.56609593475939,0,0
0.0,2242.9500000000003,2.079079149524885,0,0
0.3577344302239998,1453.01,19.82129425080243,0,0
0.3138100934833834,77.55,4.204689183347269,0,0
0.5714841337322671,1017.96,31.887909669933677,0,0
0.3570174215977592,273.36,7.007674572121594,1,0
2.273636175045309,299.99,9.475952899431846,0,0
2.0676751614609494,299.97,3.1068318623483684,0,0
1.356932053632531,299.96,15.543437280904136,0,0
1.337394662966542,299.98,3.775759824599591,0,0
0.957150672377528,299.97,2.8951613009355857,0,0
0.7933052804626809,299.98,4.790116704113574,0,0
1.7926675090142206,476.86,3.840899969041182,0,0
1.6597918507826708,476.81,3.8067326167021664,0,0
1.3162463171126393,476.88,3.938864810382475,0,0
1.1048411416359074,476.82,4.633386756597408,0,0
